text,sentiment_label,sentiment_score,suicide_label,suicide_score
"I love just listening to this songs because I lost 2 friends, and its my fault. I tried to tell my mom but she was kind of busy. I just want to stop acting like i'm so happy all the time and i'm ok but in the inside i'm in pain and numb. i just want everything to be better. Every thing is so hard for me these past month mainly 2020. Please god. :(",0,0.9944040775299072,LABEL_0,0.9989218711853027
i dont know if im a dissapointment or just a bad person,0,0.9995064735412598,LABEL_0,0.9999953508377075
"Do you ever feel like you don't want to die but you feel like there's nothing to live for..? yeah? I felt like that before too. But I know that you'll get through this so just hold on, happiness is near. I can feel it... :) just hold on to the happy thoughts, there might not be as many good thoughts as there are dark ones but please try and drown them out and focus more on the good ones. By doing that you're more likely to feel better, even if it's only for a short while. In that time that you were focusing on the good, you were still here, still breathing. I know I might sound like a hypocrite by telling you this when I felt the same. But I'm saying it BECAUSE I felt the same. Because I know what it feels like to be empty, what it feels like to feel nothing. But I'm here saying this from experience, focus on the good memories/thoughts because soon you'll make more and your life will go on. You will fall in love, you will be happy again, you will grow old and die only of old age. Not now, not because of your demons. If you feel like nobody cares you're wrong, I might not know you personally but I love you. You're special to me. There are other people in the world who care about you no matter your race, sexual orientation, gender identity, you're you. There will always be haters but that's what makes you stronger! If people try to bring you down, get back up and change it into motivation, turn it into something good and keep moving forward. That's the best advice I can give right now :) YOU'RE BEAUTIFUL AND I LOVE YOU! I BELIEVE IN YOU! YOU WILL GET THROUGH THIS! THE PAIN AND NUMBNESS WILL GO AWAY! 💛",1,0.9981784820556641,LABEL_1,0.9974116683006287
people say life is short but its the longest thing we'll experiance,0,0.9965717792510986,LABEL_0,0.99998939037323
Who does not want to die but forgets that life has lots of crazy people and they can kill u or friend or family at any time,0,0.9933597445487976,LABEL_0,0.9999873638153076
My crush told me I'm too bad 😕💔,0,0.9988299012184143,LABEL_0,0.9999971389770508
You only truly know pain when you have went through happiness,1,0.9445235133171082,LABEL_0,0.9999959468841553
Bro I been likeing this girl for 3 years and i finally got the courage to tell her and she told me that I was a few daYs late she had just got a boyfriend. That hurt my feelings that hurt me deep,0,0.6305763721466064,LABEL_0,0.9999966621398926
"My mom has a short temper and usually hets mad and yells at me and my siblings and my dad would call me crazy and weird if I wanted to do something I like, my little siblings always got more attention than me, WAY more. To top it off, I’m good at nothing and have no talents and can’t ever stop myself from being a failure in life...
I’m living well, right?",1,0.9882283806800842,LABEL_0,0.9993725419044495
Breakups fucking hurt :(,0,0.9977399110794067,LABEL_0,0.9992586970329285
It's funny how the strangers in the comments understand me better than my own family and friends,1,0.9977807402610779,LABEL_0,0.9997808337211609
A fact: depressing music makes you feel more depressed when you are depressed and depressed when your not even depressed,0,0.9996728897094727,LABEL_0,0.9998365640640259
"I have to fake smile everyday because I don’t want to make my parents worry about me when my dads dad died a week before he turned 37 and then two years later my moms dad got cancer. They think I’m always happy but I’m not, I just want to make them think I am because I don’t want them to hurt",1,0.9816471934318542,LABEL_0,0.9996141195297241
"Don’t u love when somebody tries to pressure u into trying to show ur face and then saying, “im ur bsf why won’t you show me” then posting on their story, “need a new bsf send applications”",0,0.9993324875831604,LABEL_0,0.9999961853027344
I’m not depressed I just don’t do anything really and people STILL judge me by there skin color and i try to look really pretty and everything but also I barely have any friends ;-;,0,0.9963387250900269,LABEL_0,0.999995231628418
Another sad part of life is that you think that you can trust someone but it turns out you can’t trust anyone😔😭,0,0.9988439083099365,LABEL_0,0.9996224641799927
I feel sad with me but one day I be happy but I'm never 😭😭,1,0.7875340580940247,LABEL_0,0.9999959468841553
Ty I’m rlly depressed rn,0,0.9996100068092346,LABEL_0,0.9999967813491821
Anyone here actually diagnosed tho,0,0.9908843636512756,LABEL_0,0.9999880790710449
I needed this..,0,0.9689128398895264,LABEL_1,0.9998435974121094
"Roses are dead
Violets are black
I am depressed






🖤🤍🖤🤍🖤🤍🖤🤍🖤🤍🖤🤍
My girlfriend cheated on me..  😀😄😁😆 the real thing is... 🖤😟😕😩",0,0.9975364208221436,LABEL_0,0.9998939037322998
"ok ok i like these tips of musics,im not depressed(i was..) but its ok,my love is with me so..i think everything is going to be OK,right?...",1,0.9997584223747253,LABEL_0,0.999995231628418
I don't want to live in this world anymore,0,0.9867588877677917,LABEL_1,0.9998458623886108
Yo anyone wanna hangout by the ‘Hae Penny’ bridge? There is this slick cafe right next to it that sells bubble tea. Anyone down?,0,0.9818626046180725,LABEL_0,0.9999973773956299
"Name song plzz ❤❤
I want this song 😢💔",1,0.9501635432243347,LABEL_0,0.9999951124191284
My crouch regeted me,0,0.9925770163536072,LABEL_0,0.999885082244873
"I love the song, your brother from Saudi Arabia",1,0.9998645782470703,LABEL_0,0.9999969005584717
I feel like i'm dying under the weight of my own depression. Just for 1 year i was so happy only for things to get fucked over again. My advice to people: trust no one,0,0.9922534823417664,LABEL_1,0.9999767541885376
"Dear reader,
i don't know you and you don't know me. Probably we are not even living in the same country. We look different. You may be older than me or younger. We are just completely strangers. But there are a few things which connect us. We are humans. We have emotions and feelings. A personality which defines us. And we are both on YouTube, searching for sad songs, no matter why. Please, if you read this. No matter what's going on in your life at the moment, you can do it! You can manage out if it, you will stay strong because there are people who love you. And these people are worth it!! Yes, we are strangers but not too far away from each other to not say that you are a great Person. Because you are! I hope even if it's just one of you, that I could help or support you in a way.",1,0.9973350167274475,LABEL_0,0.9998517036437988
"People who try to keep a smile on there face are trying to hide the fact they are depressed and that they don't want to set a bad example for others and don't want others to worry about.
I AM ON OF THEM.
THIS IS HOW MANY PEOPLE ARE LIKE THAT
⬇
⬇
⬇
⬇",1,0.9978733062744141,LABEL_0,0.9953415393829346
I just wanna go with someone who really want me who really love me I'm so scar  to fall in love with someone in the end he will let me down 💔😭,0,0.9660838842391968,LABEL_0,0.999985933303833
who else just sits down and waits for the day to pass like time is the problem,0,0.9994574189186096,LABEL_0,0.9999935626983643
"I can't eat and I can't sleep. I'm not doing well in terms of being a functional human, you know?",0,0.999231219291687,LABEL_1,0.8910619020462036
"My phone: 1%
Me: dont u dare!
Me also turn these songs
Phone: I will let u listen...",1,0.9606857299804688,LABEL_0,0.9999969005584717
"Listening to this when you're depressed won't help.. I know it... please... things are hard right  now but will get better... When you're just going in to deep it won't help... please... let out what makes you sad or angry, cry scream and break down but don't try to go to deep... seek for help... please",0,0.9889079928398132,LABEL_1,0.9987686276435852
can someone teach me how to be happy,1,0.9607183933258057,LABEL_0,0.997010350227356
Yea let's make depressed ppl more depressed! 😂 That's the first thing I thought when reading the title,0,0.9996439218521118,LABEL_0,0.9999963045120239
"Roses are dead
Violets are dying
Outside I'm smiling
Inside I'm crying",1,0.8760549426078796,LABEL_0,0.999995231628418
Hes gone now and ik he won't come back...-,0,0.9966049194335938,LABEL_0,0.9999955892562866
When you don’t even give a fk about anything..,0,0.9993041753768921,LABEL_0,0.999988317489624
Being in a relationship🤗😝😍 Is like giving them a fully loaded gun🔫🎈🧸🖤 trusting them not to pull the trigger...💔🤬😭,0,0.8111667037010193,LABEL_0,0.9999873638153076
Ppl always say follow my heart💔 but if my heart is in 100.00 pieces wich piece shall i follow? And none of the pieces feels right😔,0,0.9974194765090942,LABEL_0,0.999996542930603
"Hey who else has a runaway sibling that left you knowing he was the only family u had left 


( ；∀；)




( ；∀；



( ；∀



( ；



( 



Yeah me too",0,0.9966172575950623,LABEL_0,0.9999955892562866
I'm enjoying comments section 🥀 ppl like me are more here,1,0.9992198944091797,LABEL_0,0.9999971389770508
"Who heard this songs and cry in the same time?








Me... 😖❤️",0,0.9904394149780273,LABEL_0,0.9998078942298889
I read the comments below...after i have read it all...i started to cry because most of the comments below defines to my situation as well...😢,0,0.9876101016998291,LABEL_0,0.987687885761261
"Sometimes on another side of our heart told us that :
We did the best for everyone,
We trying really hard to understand their feeling,
We do the thing to make everyone smiling.

And also another side of our feeling told us that : 
Why they dont understand what we feel ? what we want ? What we done for them . This is not the life that we wanted . But, they still important to us . Keep stronger keep with even fake smile fake laugh and fake everything . Don’t let em ended and feel like us . Even it hurts us the most to be a fake person .",0,0.980077862739563,LABEL_0,0.9526508450508118
"People once said in the comments ""Love yourself,your special,stay strong""





*What's happens if I don't wanna live anymore?*",1,0.9956713914871216,LABEL_0,0.989855170249939
i just say things but if u get bullied dont be sad they will be crie that u dont crie bc they want u crie but ure like a lion ´´strong´´ and dont be depressed i just listen to that music bc its cool but if u depressed dont be if u cant be dont depressed dont cut urself just smile and be strong ur little angel with help u all haves angels they help u when it dont work i can come too:),1,0.5109217762947083,LABEL_0,0.9999942779541016
thanks,1,0.9998080134391785,LABEL_1,0.9998413324356079
I like the song because I'm depressed 🙂,0,0.9789431691169739,LABEL_0,0.9999610185623169
Image someone who comes back in your life just to wake out again,1,0.9802775979042053,LABEL_0,0.9999891519546509
Thx s this helps me :),1,0.9964730143547058,LABEL_0,0.998222291469574
Rose is are red and voits are blue my harte is am such a full,1,0.721494734287262,LABEL_0,0.9999943971633911
I'm not depressed I wanted to use these in a mini movie but forgot about it because it was so sad,0,0.9993425011634827,LABEL_0,0.9999967813491821
I want to cry so so bad. But I feel like I have no reason to. And that makes me selfish. I’m sorry,0,0.999556839466095,LABEL_1,0.9975574016571045
People don't know how hard it is to get over depression,0,0.992167055606842,LABEL_1,0.9995212554931641
Yeah but I want to go to Heaven to see my  my grandma,1,0.9994980096817017,LABEL_0,0.9999971389770508
"Ehm wtf,depressed people dont have songs 😑",0,0.9981912970542908,LABEL_0,0.9999972581863403
Hope everyone is doing good during this pandemic ❤️❤️❤️,1,0.9961853623390198,LABEL_0,0.9999730587005615
I tried to died few times... or I just wanted... i was standing on window etc. I feel like I am such bad person. I promised my friend I will not do it again. In that day I thouhgt I will die anyway. The saddest thing is that i did it few times after it again. And I know I can not stop...,0,0.9951291084289551,LABEL_1,0.9999562501907349
I'm depressed and I always fake a smile but I wanna die sometimes and I fell like I'm dead inside so if you are depressed like me just try to be happy. I always make people happy and I can't do that if I'm not happy.,0,0.9938451647758484,LABEL_0,0.9999412298202515
"School:fake smile
Home:fake smile
3am:real crying",0,0.9966261386871338,LABEL_0,0.9999970197677612
My friend is a song. Songs all understand my feelings🤍 .-,1,0.9987253546714783,LABEL_0,0.9999655485153198
How many fake smiles do we need to fake until people realize how hurt we are in the inside,0,0.9990246295928955,LABEL_0,0.9999876022338867
My life sucks my mom died I Just cant take this anymore,0,0.9969310164451599,LABEL_0,0.9992753863334656
You know people are always like i want to die and i did but i was not gonna kill myself just like you would not then one day i was gonna do it my family was gonna leave the house and it was my chance i felt alone i felt like it was all my fault everything was my fault that my brother had left because of me its all lies love yourself im saying this because i cant love myself i cant look at myself without thinking how ugly i am,1,0.9389283061027527,LABEL_0,0.9999948740005493
In life you have go though tough times so who ever is out there you can do it we’re here for you and we will always be here for you 🙂,1,0.9995311498641968,LABEL_0,0.9999966621398926
I didn’t ask to be made this way...I didn’t ask to be born in the first place..,0,0.8705645203590393,LABEL_1,0.9999037981033325
"*long warning*

Me
*My head*

I want help
*you don't need it*

Let me speak 
*hold it all in*

Im calling my friends.
*you know they talk about you when you hang up*

Im gonna wear this today 
*you look fat/ugly*

Those cookies look nice
*fat ass*

*It would be easier if you just left they wouldn't have to deal with you*

""I'm just so scared *constantly shuddering*""
Parents: get over it

*yea get over it my ass, you're stuck with me*


My whole life i wanted the attention 
""Did you hear Chloe broke her hand""
""Dyed her hair""
""Went skating""
I wanted this





Not this",0,0.9715908169746399,LABEL_0,0.841336190700531
"the sad thing for me is when people force you to do things you dont want to do,the longer you do it,the more youll get depressed.... my mom forced me to join a math school and its hard until grade 5,like if your life is a misery",0,0.9992424249649048,LABEL_0,0.9978531002998352
"Who else are tired of having fake smile..? 


















Dont worry u are not alone..",0,0.9788281321525574,LABEL_0,0.9999938011169434
Tbh... I just came here to shit on depressed people for being depressed😂,0,0.9995104074478149,LABEL_0,0.9991924166679382
"Hello beautiful person on the internet 💛 you probably clicked on this video because you were sad so I created a discord server for people to talk about there problems only minors can join, here it is! https://discord.gg/ZHQzMZ  Your doing great! I hope you have a wonderful day 💛",1,0.9636861085891724,LABEL_0,0.9999966621398926
"Been thinking of suicide latley. Thought of alllllll the possibilities of dying and i came up with OD'ing. Dont know when but im pretty sure soon. Im a caring person but alone everywhere even at work. Ladies dont want me because im toooo nice to them, nobody helps me at but i offer help all the time. I feel worthless in life. I hate people but love animals! Last thing this music pick sucks!!!",0,0.9952687621116638,LABEL_1,0.9999957084655762
"i came here to calm my mind.
like if you want a normal life.",1,0.9805636405944824,LABEL_0,0.9025300741195679
I'm Brazilian but I liked the touch of the music,1,0.9997408986091614,LABEL_0,0.999996542930603
Sad to see so many views 🥺💔,0,0.9933086633682251,LABEL_0,0.9999960660934448
I deserve all the pain I feel,0,0.9953774213790894,LABEL_1,0.9932692646980286
"It’s so sad this video has 1,4 million views...🥺💔",0,0.9994468092918396,LABEL_0,0.999996542930603
"I want to be alone...
I did everything but it's Not Enough......😢😭",0,0.9986106157302856,LABEL_1,0.9952142238616943
When the comments are sadder than the song himself.,0,0.9955897331237793,LABEL_0,0.9999897480010986
"Sry for bad English but : I think every person who listen to this music ,are really depressed ...
I am one of them 
I don’t know why but  I am  . It comes from different moments . 
The point is , I’m depressed for 2 month now I don’t know what to do cause I don’t have any friends and my parents are only concentrating for their money , I am only a teenager... I don’t know what to do ...",0,0.9969490170478821,LABEL_0,0.9995825886726379
This feeling when you friend tells you that you are so happy because they don't know how much you cry in your bed all the night,1,0.9996833801269531,LABEL_0,0.9999955892562866
I've had huuge crush on my best friend for 2 years now...yesterday she found boyfriend...and now im not depressed im just heart broken...,1,0.8365810513496399,LABEL_0,0.9999916553497314
Wait if your depressed you have suicidal thoughts right?,0,0.9983258843421936,LABEL_1,0.7590391039848328
we're all tired with different stories bt we continued...,0,0.9962994456291199,LABEL_0,0.999993085861206
My chest is like hurting but there is no tears coming out anymore,1,0.709787905216217,LABEL_0,0.9999963045120239
"At school:trying to make everyone happy
At home:starts crying for no reason",0,0.9996148347854614,LABEL_0,0.9999958276748657
I never had real friends.. does anybody want to be friends?,0,0.9979903697967529,LABEL_0,0.9991528987884521
When your mother finds depression in your brother but not you,0,0.985927939414978,LABEL_0,0.9999967813491821
I feel like i gave all my love to others so now only hate is left for myself💔😢,1,0.8030305504798889,LABEL_0,0.9999923706054688
I hate it how people say this isn’t depression is just a puberty thing.... when they don’t know how much tears we dropped at night in our bed. 💔,0,0.9977643489837646,LABEL_0,0.9999971389770508
I am tired of being broken... but i just wanna live and find a way to get out of this pain...😢😔💔,0,0.8881916999816895,LABEL_1,0.9998326301574707
I just want to be loved goddammit...,1,0.9903562068939209,LABEL_0,0.9972794651985168
"'I am fine' The biggest lie I have ever told anyone











you are so pretty\handsome and do NOT let anyone tell you different",1,0.9953880906105042,LABEL_0,0.9999964237213135
"depression is something that most kids or teens go through, a happy memory could be one of the most saddest things to think about, but we have to realize that we aren’t alone, and we are alive for a reason, we have to look for that person who makes us feel more like US than anything, someone who makes you feel like you don’t have to hide your true self...I know it sucks, and I know it’s hard...but you have to think...”I just have to give it one more day”  even if it takes a million of those sentences just so you can finally realize what value you have on another persons life and how much you will be missed by them...we have things to live for in life and right now all we can do is cry it out, talk about it, and forget about it, after we do that... just think about the future and leave your past behind...we are loved... don’t forget it ❤️",1,0.7819309234619141,LABEL_0,0.9999797344207764
I haven’t depresion but i telaksing with this music. But i from poland and my anglish is very bad,0,0.998499870300293,LABEL_0,0.9999970197677612
"I'm writing this message for all the people who are having a bad time. I hope it reaches as many people as possible. It is normal to have insecurities about yourself and not feel up to it, I've felt this way for a long time and even now, in part. Over time, however, I realized that most of my insecurities were actually just generated by paranoia. They weren't true, or my low self esteem made them seem bigger than they were in reality. Our personal perception of ourselves influences the vision of reality in a remarkable way. Sadness creates other sadness just as paranoia creates other paranoia. And life starts to get worse when all this becomes difficult to manage. No matter how big our problems are, it all depends on how we deal with them. Stay strong, I wish the best of luck to you all",1,0.9937682151794434,LABEL_1,0.9990505576133728
Can anyone tell me where is her playlist can’t find it,0,0.9994539618492126,LABEL_0,0.9999953508377075
The thing i just feel sad idk why my life is fine I just feel so depressed and I wanna know why,0,0.9988692402839661,LABEL_0,0.9999969005584717
The thing i just feel sad idk why my life is fine I just feel so depressed and I wanna know why,0,0.9988692402839661,LABEL_0,0.9999969005584717
Curently crying rn😭✌️,0,0.9917002320289612,LABEL_1,0.9989861845970154
"No one die virgin life fuck everyone😪   
No one is happy with you they are using you😑",0,0.9935477375984192,LABEL_0,0.9999465942382812
Anyone else cry listening 😢🥺,0,0.8764174580574036,LABEL_0,0.9999922513961792
"Read if you are sad :(


sprinting across fields with the wind in your ears
listening to sad songs and embracing the tears
dancing in the sun and blowing bubbles
a calming bath to soak away your troubles
a warm hug from a person that makes you feel at home
after a long tiring day speaking to you on the phone
hearing the rain against the window as you sip a hot drink
talking to your crush as your cheeks turn pink
snuggling into bed after a really shitty day
that adventurous feeling as you step off the plane
that feeling on a rollercoaster when your stomach drops
when your heart is broken and the world seems to stop
laughing with your friends until your stomach aches
gazing at the stars when no one else is awake
acing that test after you tried really hard
screaming along to your favorite songs in the car
winning that sports game as your whole team cheers
the rush of adrenalin as you face your fears
watching your favorite show even though you've seen it all before
seeing a baby's smile so innocent and pure
staying up till 3am with the silence of the night
fun days at the beach with sandcastles and kites
waking up at 11 and staying in pajamas all-day
staring out the window as you drive down the highway
coming home for dinner knowing it's your favorite meal
falling in love and knowing it's real
the smell of sweet summer rose on a hot afternoon
enjoying the silent night in the light of the moon
the bang through your body as the firework explodes
smiling at a stranger as you walk down the road
that warm feeling when someone remembers your birthday
a morning coffee in a sweet little cafe
these are the feelings that make life worth the pain
despite all the tears and the constant strain
these are the ups which ease the hurt of the downs
even when you feel smothered and about to drown
it gets better i promise just hold on
your happiness will return it isn't gone
it's okay to cry and it's okay to fall apart
but know that there's a reason why you heart
is beating inside of you and keeping you alive
you deserve to see tomorrow you deserve to survive
i care about you i see you there
even if you feel invisible and that no one cares
you are loved you are treasured and i hope you understand
there are people out there if you need a helping hand
but for now, your only job is to simply smile
and one day you'll see that is was all worthwhile

spreading positivity!",1,0.9938722848892212,LABEL_0,0.9998477697372437
I’m not even crying anymore,1,0.9466203451156616,LABEL_0,0.9839174747467041
"I have no depression, but these songs are great, I love to listen to them, that even I am called because of this depressive, because I sing these songs and listen to them.",1,0.9994478821754456,LABEL_0,0.9508464336395264
roses are read violets are blue my life is bad and yours is too,0,0.9933985471725464,LABEL_0,0.9999934434890747
"I think you dropped something..








Here you can have it back! 👑 :DD
(I hope this can make people who's reading my comment happy) ❤️",0,0.9449700713157654,LABEL_0,0.9999934434890747
"Thank you for all 
Really thanks",1,0.9998518228530884,LABEL_0,0.9999949932098389
"depression is not to fake about people die due to depression most people think you smile because your happy and you have every thing but depression is normally not caused for a reason if you need help pleas don't lock your feelings up like  me. Let your friends know yes I know you have a friend deep down and you can feel if it is a fake friend I had trust issues because my ""BFF"" back stabbed you but it's your life you control  it just to let you know you are loved don't let go please people need you.

we can be friends? 

please don't bully too you can seriously hurt some one let them know that you like them they will feel better 


LOVE YOURSELF FOR WHO YOU ARE LOVED NO MATTER YOUR SEXUALITY OR RACE YOU ARE LOVED 


you are amazing and no one can change that  people call you names they are jealous because you stand out you are unique in your own special way 


Have a nice day or night where ever you are in the world 


😔💕",1,0.995895504951477,LABEL_0,0.9999957084655762
Thanks u for...-this....💔,1,0.9987247586250305,LABEL_0,0.9997239708900452
:)... this is so Chilling...,1,0.9994462132453918,LABEL_0,0.9300261735916138
We all be dead soon right?,0,0.9810401201248169,LABEL_0,0.961359977722168
I have a boyfriend he used to always make me happy but as time goes on he always makes me cry I'm tired but I love him so even if it hurts I won't leave him,1,0.9989925026893616,LABEL_0,0.9999974966049194
if you are Sad by The song than DONT see comnts,0,0.9765511751174927,LABEL_0,0.999983549118042
Please tell me the title of every music in there🙏,1,0.8734927177429199,LABEL_0,0.9999969005584717
"I sometimes wonder if I disappear today would my friends care? I haven’t really talked to them like I used to, we used to joke around in the chat nothing mattered now I just sort of feel drained out of energy",0,0.9997506737709045,LABEL_1,0.8043262362480164
why am i so confused? i dont understand what i feel anymore. i wake up just to feel like nothing. its not that i feel nothing its just what i feel so overwhelming that it masks anything else else i feel. i barely sleep yet im always tired. i bite myself to the point where i draw blood sometimes. im just writing this to vent my feelings so dont like or reply. i just want to feel something again. im sorry.,0,0.9988678693771362,LABEL_1,0.9775601625442505
I don't know why our parents comparing us to the people who successful,0,0.9624896049499512,LABEL_0,0.9999955892562866
"Im so young I dont want to die... but I dont want suffer anymore...


Im so young and I suffer so much but when I tell people they take it has a joke and thatas why a keep every thing to myself ... I always stay in my room because im scared what are people are going to say about me I just want someone to undersand me and to help me Im tired of saying ""Im fine"" ""Im good""
Im not I need help but nobody cares and that hurt... I know my parents think im a disappointment and my friends too..I feel so lonely I have friends but they ignore me I don't say anything because I don't want to lose them they mean so much for me I feel like they dont care.... I tired of hiding my feelings from everyone..........",0,0.9971158504486084,LABEL_1,0.9999852180480957
"hey you, yes you, if you feel any type of way. youre going to be okay, everything is going to be okay. much love.",1,0.9998546838760376,LABEL_0,0.9980688691139221
The ones that are the saddest are the wisest,1,0.9786078333854675,LABEL_0,0.9999964237213135
"Flowers can cry
All I do is lie
Everyday I internally die
no ones ever ""the good guy""",0,0.9781087636947632,LABEL_0,0.9999898672103882
I'm not wondering that people are depressed when they hear sad music... Just listen to happy based music believe me you will be better;D,1,0.9941527247428894,LABEL_0,0.9999895095825195
"These are songs I would cry to, but i need to listen to music like this to sleep .",0,0.9926140308380127,LABEL_0,0.997697651386261
When I go to school I’m happy when I go home I’m ok but when night comes I get depressed and scared I don’t know why I’m depressed I don’t want to die but I don’t wanna live forever.,0,0.9160901308059692,LABEL_0,0.9894775748252869
"I wish I could escape from this cruel reality. I bet you guys really know how it's like when you have no one to talk to about your depression and you don't want tell your parents because they're the reason why you're actually depressed and also too scared of being judged.. My parents actually always compared me with my brother and whenever our relatives come, they always praise him for the little things he did 😔 I just feel like I'm nobody but a pathetic loser. How I wish I could end this life but also too scared😔can't Satan just apologize to God and we all went to paradise?life is too hard to handle for a 13 year old girl 😔",0,0.996277391910553,LABEL_1,0.9994737505912781
"I thought I was getting better, I honestly did. But I'm lying in bed at 4 am trying to figure out what's wrong with me and why am I never good enough",0,0.999089241027832,LABEL_0,0.999237060546875
My favorite hobby is listening to depressing music to make me more Depressed,0,0.9996651411056519,LABEL_0,0.8422986268997192
Who else wants to die but are scared to because you think it's selfish for you to die and the small handful of people that ever cared about you to go through the pain of your death but at the same time feel it's not fair for you to have to go through the pain that your going through right now? me 😔✋,0,0.9973567724227905,LABEL_1,0.9984480142593384
These days idk what’s wrong with me I’m sad but idk why .,0,0.9884781241416931,LABEL_0,0.9999967813491821
Do you have Apple Music?😼,0,0.9019554853439331,LABEL_0,0.9999969005584717
What kill us? Is memories,0,0.9670854806900024,LABEL_1,0.8366374969482422
Ppl ask y do y’all post this it make its worst no it does not. It helps us know we are not the only person like this...😕😢😭,0,0.9822913408279419,LABEL_0,0.9999966621398926
black nails black sheep i was never meant to be i’m in the dark but i can see this world was never meant for me,0,0.9917268753051758,LABEL_0,0.9986076951026917
I’m tired of everything I’m tired of being there for some people who won’t be there for me tired of crying every night sitting alone I can’t stan this anymore it’s hurts😔💔 and the worst is I can’t tell anyone that I can’t sleep that I’m need someone that I can’t even smile without faking it I wanna be happy again I wanna be loved again I wanna live again I wanna laugh again I wanna have friends I wanna feel like there’s people care about me i tired of losing my friends I have nothing rn I’m nothing rn and I can do nothing rn,0,0.9908618927001953,LABEL_0,0.99566650390625
"It's so hard when you love your best friend and you know that she doesnt feel the same way as you do.
You think of her all day and the only thing that stops make you thinking of her is playing Pc and you do it all day - everyday.
As soon as you stop distracting yourself you think of her and you cant tell her what you feel cause it would destroy everything.
So you just be the happy person that you always are - happy - funny 

She doesnt know that it breaks you inside.
You stay up all night thinking of while you cry until you fall asleep💔",1,0.9940817952156067,LABEL_0,0.9998992681503296
"It's so hard when you love your best friend and you know that she doesnt feel the same way as you do.
You think of her all day and the only thing that stops make you thinking of her is playing Pc and you do it all day - everyday.
As soon as you stop distracting yourself you think of her and you cant tell her what you feel cause it would destroy everything.
So you just be the happy person that you always are - happy - funny 

She doesnt know that it breaks you inside.
You stay up all night thinking of while you cry until you fall asleep💔",1,0.9940817952156067,LABEL_0,0.9998992681503296
"nothing is worse than your mother is laughing and joking about borderline and she Knows, that you Did it once..",1,0.7962380051612854,LABEL_0,0.9999954700469971
Depression makes happy memories sad and uses them as a weapon,0,0.9603551626205444,LABEL_0,0.999909520149231
Thanks man I’m starting to feel good,1,0.9998601675033569,LABEL_0,0.9999971389770508
I want to be happy But I can't ...😖🥺,0,0.9947929978370667,LABEL_1,0.8845250010490417
"Depression is serious dont fake it cause u think its ""cool"" its actually not its very hard,Its like your mind says die,but your still fighting,sometimes a thing, a person, a animal,thats whats making u hold on cause u dont want them to be deppresed and suffer like you do,take it seriously people sometimes they lie that they cut it isn't cool it hurts very badly,im deppresed myself so ik just dont make it a joke..🙂",0,0.9946383833885193,LABEL_0,0.9999914169311523
"At school: Alone with one friend


At home: No emotions



When everyone asleep: Sad",0,0.9977850914001465,LABEL_0,0.9999938011169434
"i'm so sad and miss him i still love him and i can't tell him 
  i love y 💔 my ex",1,0.7551453709602356,LABEL_0,0.9999972581863403
"Everytime I listen to a sad song I have flashbacks and it reminds me of my ex boyfriend...I cry myself to sleep almost every night thinking about him..and how I could've been a better girlfriend to him..I tried so hard so fucking hard but he didnt care he didnt even seem to notice 😥😔I loved him so much...and he broke my heart...💔😔😭I will never love anyone...anyone the way I loved him...I'm sorry Jonathan...I'm sorry i wasnt good enough, I just want you to know... that I love you so much... but I guess it's goodbye now😞😥😭",0,0.9531853795051575,LABEL_1,0.9850499033927917
Life is trash very trash,0,0.9995908141136169,LABEL_0,0.9999935626983643
"told my mom i’m depressed she said eat healthy, like that’s gonna fix it :(",0,0.9994902610778809,LABEL_0,0.9999960660934448
"Roses are red
Violets are blue
I am cryng for my ex but he hates me too😔💔 He si makeing fun of me... his sister was my bff and now he took her from me...and now he has a best friend girl that sas my ex 2 bff ...they like each other...and...now i am cryng from 3 days...no sleep...i didint eat...i just...cry",0,0.9401928186416626,LABEL_0,0.9999932050704956
"Roses in my bed,
Violets are crying,
Outside I'm smile,
Inside I'm dying",0,0.951414167881012,LABEL_0,0.9999713897705078
Ever got the feeling of getting separated by your bff ..... It hurts... Probably makes you feel as if you were temporary in her lyf... ☺️☺️,0,0.9991570711135864,LABEL_0,0.9999961853027344
"Someone :why you don't talk?

When I talk Reality: gets ignored
                                  Nobody laughs
                                  Gets paused
What I answer:I just don't have what to say",0,0.9996672868728638,LABEL_0,0.9978137016296387
Man imma miss my memories hits hard some of them the best ones are always the saddest 😕,0,0.9611947536468506,LABEL_0,0.9999969005584717
"I'm not really depressed, I'm just sad and I've been feeling really alone for years",0,0.9952595829963684,LABEL_0,0.9999938011169434
I’m gald I wake up and here this song bc I’m still heart broken frome a boy and I lernd that I didn’t need a man bc he was only useing me,1,0.8801320195198059,LABEL_0,0.9999581575393677
"When you're depressed then you listen to this song...then next,you suicide.",0,0.9973490238189697,LABEL_1,0.9987478256225586
"School: your not even trying try work harder  
Home: hey son how was you day son: yeh it was good lies to my mums face 
At night: cries a lot can’t get over it",0,0.9238325953483582,LABEL_0,0.9999947547912598
i m just trying to be a gamer but nobody supports me,0,0.9995670914649963,LABEL_0,0.9999947547912598
i never knew how to smile,1,0.9977263808250427,LABEL_0,0.999117910861969
Y'all whoare depressed i hope y'all are okay i miss you all still by da virus but dont think negative pls ul hurt others if you go in the wrong path your life is not worthless your a nice human being dat just need more love and attention so pls think before it get worst so love y'all,0,0.8521265983581543,LABEL_0,0.9998273849487305
